team,player,pos,value [m],xP [k],xV [k],xP_gebyr [k],program,round,game
NAP,G. Gaetano,M,2.5,0.0,0.0,-25.0,"GW1[h]FFM, ",2,CLK
NAP,V. Osimhen,A,8.2,132.1,16.1,50.0,"GW1[h]FFM, ",2,CLK
NAP,H. Lozano,A,5.2,0.0,0.0,-51.6,"GW1[h]FFM, ",2,CLK
NAP,G. Simeone,A,4.6,0.0,0.0,-45.5,"GW1[h]FFM, ",2,CLK
NAP,M. Politano,A,4.5,64.5,14.2,19.1,"GW1[h]FFM, ",2,CLK
NAP,G. Raspadori,A,4.5,0.0,0.0,-45.0,"GW1[h]FFM, ",2,CLK
PSG,G. Donnarumma,G,4.5,50.6,11.2,5.5,"GW1[a]BAY, ",2,CLK
PSG,S. Rico,G,4.0,-5.0,-1.3,-45.0,"GW1[a]BAY, ",2,CLK
PSG,A. Letellier,G,3.5,-5.0,-1.4,-40.0,"GW1[a]BAY, ",2,CLK
PSG,L. Lavallée,G,3.0,-5.0,-1.7,-35.0,"GW1[a]BAY, ",2,CLK
PSG,A. Hakimi,F,5.0,31.6,6.3,-18.3,"GW1[a]BAY, ",2,CLK
PSG,Marquinhos,F,4.5,25.6,5.7,-19.4,"GW1[a]BAY, ",2,CLK
PSG,S. Ramos,F,4.5,27.7,6.2,-17.1,"GW1[a]BAY, ",2,CLK
PSG,P. Kimpembe,F,4.0,0.0,0.0,-39.6,"GW1[a]BAY, ",2,CLK
PSG,N. Mukiele,F,3.5,0.0,0.0,-35.0,"GW1[a]BAY, ",2,CLK
PSG,N. Mendes,F,3.5,20.4,5.9,-14.4,"GW1[a]BAY, ",2,CLK
PSG,J. Bernat,F,3.0,0.0,0.0,-30.0,"GW1[a]BAY, ",2,CLK
PSG,T. Pembele,F,2.5,0.0,0.0,-25.0,"GW1[a]BAY, ",2,CLK
PSG,E. Bitshiabu,F,2.5,0.0,0.0,-25.0,"GW1[a]BAY, ",2,CLK
PSG,C. Soler,M,4.5,42.3,9.4,-2.5,"GW1[a]BAY, ",2,CLK
PSG,Vitinha,M,4.0,0.0,0.0,-40.0,"GW1[a]BAY, ",2,CLK
PSG,F. Ruiz,M,4.0,0.0,0.0,-39.9,"GW1[a]BAY, ",2,CLK
PSG,D. Pereira,M,4.0,13.4,3.4,-26.4,"GW1[a]BAY, ",2,CLK
PSG,M. Verratti,M,4.0,9.9,2.5,-29.9,"GW1[a]BAY, ",2,CLK
PSG,R. Sanches,M,3.5,0.0,0.0,-35.0,"GW1[a]BAY, ",2,CLK
PSG,W. Zaire-Emery,M,2.5,27.1,10.9,2.3,"GW1[a]BAY, ",2,CLK
PSG,I. Gharbi,M,2.0,0.0,0.0,-20.0,"GW1[a]BAY, ",2,CLK
PSG,K. Mbappe,A,10.0,0.0,0.0,-100.0,"GW1[a]BAY, ",2,CLK
PSG,L. Messi,A,9.0,72.1,8.0,-17.7,"GW1[a]BAY, ",2,CLK
PSG,N. Jr.,A,8.0,56.9,7.1,-22.8,"GW1[a]BAY, ",2,CLK
PSG,H. Ekitike,A,3.0,0.0,0.0,-30.0,"GW1[a]BAY, ",2,CLK
PSG,I. Housni,A,2.0,0.0,0.0,-20.0,"GW1[a]BAY, ",2,CLK
RBL,J. Blaswich,G,3.5,30.3,8.6,-5.0,"GW1[a]MAC, ",2,CLK
RBL,O. Preil,G,3.0,-5.0,-1.7,-35.0,"GW1[a]MAC, ",2,CLK
RBL,J. Nickisch,G,3.0,-5.0,-1.7,-35.0,"GW1[a]MAC, ",2,CLK
RBL,Ø. Nyland,G,3.0,-5.0,-1.7,-35.0,"GW1[a]MAC, ",2,CLK
RBL,T. Schlieck,G,2.5,-5.0,-2.0,-30.0,"GW1[a]MAC, ",2,CLK
RBL,M. Simakan,F,4.0,1.6,0.4,-38.3,"GW1[a]MAC, ",2,CLK
RBL,J. Gvardiol,F,3.7,1.8,0.5,-35.2,"GW1[a]MAC, ",2,CLK
RBL,W. Orban,F,3.5,3.3,0.9,-31.8,"GW1[a]MAC, ",2,CLK
RBL,D. Raum,F,3.5,5.4,1.5,-29.7,"GW1[a]MAC, ",2,CLK
RBL,L. Klostermann,F,3.0,0.0,0.0,-30.0,"GW1[a]MAC, ",2,CLK
RBL,B. Henrichs,F,3.0,0.0,0.0,-30.0,"GW1[a]MAC, ",2,CLK
RBL,A. Diallo,F,3.0,0.0,0.0,-30.0,"GW1[a]MAC, ",2,CLK
RBL,M. Halstenberg,F,2.6,0.0,0.0,-25.7,"GW1[a]MAC, ",2,CLK
RBL,S. Ba,F,2.0,0.0,0.0,-20.0,"GW1[a]MAC, ",2,CLK
RBL,C. Nkunku,M,5.5,33.4,6.1,-21.8,"GW1[a]MAC, ",2,CLK
RBL,D. Szoboszlai,M,4.5,16.2,3.6,-29.0,"GW1[a]MAC, ",2,CLK
RBL,E. Forsberg,M,4.0,0.0,0.0,-40.0,"GW1[a]MAC, ",2,CLK
RBL,D. Olmo,M,4.0,0.0,0.0,-40.0,"GW1[a]MAC, ",2,CLK
RBL,K. Laimer,M,3.0,0.0,0.0,-30.1,"GW1[a]MAC, ",2,CLK
RBL,A. Haidara,M,3.0,0.0,0.0,-30.1,"GW1[a]MAC, ",2,CLK
RBL,K. Kampl,M,3.0,-4.1,-1.4,-34.0,"GW1[a]MAC, ",2,CLK
RBL,X. Schlager,M,2.5,-5.5,-2.2,-30.6,"GW1[a]MAC, ",2,CLK
RBL,A. Silva,A,6.0,25.6,4.3,-34.6,"GW1[a]MAC, ",2,CLK
RBL,T. Werner,A,6.0,21.1,3.5,-39.1,"GW1[a]MAC, ",2,CLK
RBL,Y. Poulsen,A,3.0,0.0,0.0,-30.1,"GW1[a]MAC, ",2,CLK
RMA,T. Courtois,G,5.1,67.9,13.4,17.1,"GW1[h]LIV, ",2,CLK
RMA,A. Lunin,G,4.5,-4.8,-1.1,-49.7,"GW1[h]LIV, ",2,CLK
RMA,L. Lopez,G,4.0,-5.0,-1.3,-45.0,"GW1[h]LIV, ",2,CLK
RMA,L. Canizares Conchello,G,4.0,-5.0,-1.3,-45.0,"GW1[h]LIV, ",2,CLK
RMA,A. Rüdiger,F,5.1,0.0,0.0,-50.7,"GW1[h]LIV, ",2,CLK
RMA,D. Alaba,F,5.0,36.7,7.3,-13.6,"GW1[h]LIV, ",2,CLK
RMA,E. Militão,F,4.8,41.0,8.6,-6.7,"GW1[h]LIV, ",2,CLK
RMA,F. Mendy,F,4.5,36.4,8.1,-8.6,"GW1[h]LIV, ",2,CLK
RMA,N. Fernandez,F,4.1,0.0,0.0,-40.7,"GW1[h]LIV, ",2,CLK
RMA,D. Carvajal,F,4.1,36.9,9.1,-3.8,"GW1[h]LIV, ",2,CLK
RMA,J. Vallejo,F,2.5,0.0,0.0,-25.0,"GW1[h]LIV, ",2,CLK
RMA,A. Odriozola,F,2.5,0.0,0.0,-25.0,"GW1[h]LIV, ",2,CLK
RMA,V. Tobias,F,2.5,0.0,0.0,-25.0,"GW1[h]LIV, ",2,CLK
RMA,F. Valverde,M,5.6,42.1,7.6,-13.6,"GW1[h]LIV, ",2,CLK
RMA,L. Modric,M,5.1,43.4,8.5,-7.8,"GW1[h]LIV, ",2,CLK
RMA,T. Kroos,M,5.0,29.4,5.8,-21.0,"GW1[h]LIV, ",2,CLK
RMA,E. Camavinga,M,4.1,0.0,0.0,-40.7,"GW1[h]LIV, ",2,CLK
RMA,A. Tchouameni,M,4.0,0.0,0.0,-40.0,"GW1[h]LIV, ",2,CLK
RMA,L. Vazquez,M,4.0,0.0,0.0,-40.0,"GW1[h]LIV, ",2,CLK
RMA,D. Ceballos,M,3.0,0.0,0.0,-30.3,"GW1[h]LIV, ",2,CLK
RMA,C. Dotor,M,2.5,0.0,0.0,-25.0,"GW1[h]LIV, ",2,CLK
RMA,S. Arribas Calvo,M,2.5,0.0,0.0,-25.0,"GW1[h]LIV, ",2,CLK
RMA,K. Benzema,A,9.4,0.0,0.0,-93.8,"GW1[h]LIV, ",2,CLK
RMA,V. Junior,A,7.9,73.9,9.4,-5.1,"GW1[h]LIV, ",2,CLK
RMA,Rodrygo,A,6.1,64.7,10.6,3.4,"GW1[h]LIV, ",2,CLK
RMA,M. Asensio,A,5.5,66.8,12.1,11.5,"GW1[h]LIV, ",2,CLK
RMA,E. Hazard,A,4.0,0.0,0.0,-40.0,"GW1[h]LIV, ",2,CLK
RMA,M. Diaz Mejia,A,2.5,0.0,0.0,-25.0,"GW1[h]LIV, ",2,CLK
RMA,I. Bravo,A,2.0,0.0,0.0,-20.0,"GW1[h]LIV, ",2,CLK
RMA,A. Rodriguez,A,2.0,0.0,0.0,-20.0,"GW1[h]LIV, ",2,CLK
TOT,H. Lloris,G,4.0,0.7,0.2,-39.3,"GW1[h]ACM, ",2,CLK
TOT,F. Forster,G,3.5,62.7,17.9,27.7,"GW1[h]ACM, ",2,CLK
TOT,B. Austin,G,3.0,-5.0,-1.7,-35.0,"GW1[h]ACM, ",2,CLK
TOT,A. Whiteman,G,3.0,-5.0,-1.7,-35.0,"GW1[h]ACM, ",2,CLK
TOT,E. Dier,F,4.0,42.6,10.7,2.9,"GW1[h]ACM, ",2,CLK
TOT,E. Royal,F,3.5,43.5,12.4,8.5,"GW1[h]ACM, ",2,CLK
TOT,B. Davies,F,3.5,0.0,0.0,-34.9,"GW1[h]ACM, ",2,CLK
TOT,C. Lenglet,F,3.5,39.6,11.4,4.8,"GW1[h]ACM, ",2,CLK
TOT,C. Romero,F,3.5,38.2,11.0,3.5,"GW1[h]ACM, ",2,CLK
TOT,P. Porro,F,3.0,0.0,0.0,-30.0,"GW1[h]ACM, ",2,CLK
TOT,D. Sanchez,F,2.5,0.0,0.0,-25.0,"GW1[h]ACM, ",2,CLK
TOT,J. Tanganga,F,2.0,0.0,0.0,-20.0,"GW1[h]ACM, ",2,CLK
TOT,D. Kulusevski,M,5.0,50.7,10.2,0.9,"GW1[h]ACM, ",2,CLK
TOT,I. Perisic,M,4.5,46.3,10.3,1.5,"GW1[h]ACM, ",2,CLK
TOT,P. Højbjerg,M,4.0,0.0,0.0,-40.0,"GW1[h]ACM, ",2,CLK
TOT,R. Bentancur,M,4.0,0.0,0.0,-40.0,"GW1[h]ACM, ",2,CLK
TOT,R. Sessegnon,M,3.5,0.0,0.0,-35.0,"GW1[h]ACM, ",2,CLK
TOT,Y. Bissouma,M,3.0,0.0,0.0,-30.0,"GW1[h]ACM, ",2,CLK
TOT,A. Devine,M,2.0,0.0,0.0,-20.0,"GW1[h]ACM, ",2,CLK
TOT,P. Sarr,M,2.0,31.1,15.6,11.2,"GW1[h]ACM, ",2,CLK
TOT,O. Skipp,M,2.0,18.4,9.3,-1.4,"GW1[h]ACM, ",2,CLK
TOT,H. Kane,A,8.0,106.0,13.3,26.2,"GW1[h]ACM, ",2,CLK
TOT,H. Son,A,7.0,85.2,12.2,15.4,"GW1[h]ACM, ",2,CLK
TOT,Richarlison,A,6.0,0.0,0.0,-59.9,"GW1[h]ACM, ",2,CLK
TOT,A. Danjuma,A,4.5,0.0,0.0,-44.9,"GW1[h]ACM, ",2,CLK
TOT,L. Moura,A,3.5,0.0,0.0,-35.0,"GW1[h]ACM, ",2,CLK
ARS,A. Ramsdale,G,6.3,89.0,14.0,25.6,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,M. Turner,G,4.4,-5.0,-1.1,-49.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,K. Hein,G,3.9,-5.0,-1.3,-44.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,G. Magalhaes,F,5.6,83.2,14.9,27.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,W. Saliba,F,5.1,75.0,14.7,24.1,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,B. White,F,5.1,74.3,14.7,23.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,O. Zinchenko,F,4.8,89.2,18.6,41.2,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,T. Tomiyasu,F,4.2,17.5,4.2,-24.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,K. Tierney,F,4.2,13.5,3.2,-28.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,R. Holding,F,3.1,6.4,2.1,-24.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,J. Kiwior,F,3.0,-5.0,-1.7,-34.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,L. Sousa,F,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,B. Saka,M,8.5,126.8,14.9,41.6,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,M. Ødegaard,M,8.1,101.9,12.6,21.1,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,L. Trossard,M,6.0,90.6,15.2,30.9,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,G. Xhaka,M,5.5,60.2,11.0,5.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,T. Teye Partey,M,4.8,53.0,11.0,4.6,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,F. Vieira,M,4.7,28.1,6.0,-19.0,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,Jorginho,M,4.7,16.6,3.5,-30.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,E. Smith Rowe,M,3.5,6.2,1.8,-29.1,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,M. Elneny,M,3.0,2.6,0.9,-27.6,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,E. Nwaneri,M,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,M. Smith,M,2.4,-5.0,-2.0,-29.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,A. Cozier-Duberry,M,1.9,-5.0,-2.6,-24.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,G. Jesus,A,7.9,4.5,0.6,-74.9,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,G. Martinelli,A,7.7,107.7,14.0,30.7,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,E. Nketiah,A,5.5,33.5,6.1,-21.5,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ARS,R. Nelson,A,2.9,-5.0,-1.7,-34.4,"GW1[h]BOU, GW2[a]FUL, GW3[h]CRP, GW4[h]LEE, GW5[a]LIV, ",10,PL
ASV,E. Martinez,G,4.2,58.8,14.0,16.7,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,R. Olsen,G,3.6,-5.0,-1.4,-41.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,J. Steer,G,3.0,-5.0,-1.7,-34.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,O. Zych,G,2.5,-5.0,-2.0,-30.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,V. Sinisalo,G,2.5,-5.0,-2.0,-29.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,F. Marschall,G,2.5,-5.0,-2.0,-29.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,E. Konsa Ngoyo,F,3.7,49.1,13.2,11.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,A. Moreno,F,3.7,5.7,1.5,-31.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,M. Cash,F,3.7,46.8,12.6,9.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,L. Digne,F,3.6,42.8,11.8,6.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,T. Mings,F,3.3,46.8,14.1,13.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,A. Young,F,3.2,2.9,0.9,-28.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,D. Carlos,F,3.0,-4.3,-1.5,-33.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,C. Chambers,F,2.5,-2.3,-0.9,-27.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,S. Swinkels,F,2.0,-5.0,-2.5,-24.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,J. Duran,F,2.0,-5.0,-2.6,-24.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,P. Coutinho,M,4.7,20.9,4.4,-26.2,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,E. Buendia,M,4.1,37.6,9.1,-3.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,L. Bailey,M,3.8,34.3,9.1,-3.5,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,J. Ramsey,M,3.6,37.9,10.5,2.0,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,D. Luiz,M,3.4,34.5,10.0,0.2,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,J. McGinn,M,3.2,42.5,13.3,10.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,B. Traore,M,3.0,-5.0,-1.7,-34.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,L. Dendoncker,M,3.0,12.0,4.0,-17.8,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,B. Kamara,M,2.7,22.8,8.5,-3.9,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,J. Philogene-Bidace,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,K. Young,M,2.0,-5.0,-2.6,-24.6,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
ASV,O. Watkins,A,6.0,73.9,12.2,13.4,"GW1[h]CRP, GW2[a]WHU, GW3[h]BOU, GW4[a]CHE, [a]LEI, GW5[h]NOT, ",10,PL
BOU,Neto,G,3.7,13.6,3.7,-22.9,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,M. Travers,G,3.4,-5.1,-1.5,-39.4,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,D. Randolph,G,3.0,-5.0,-1.7,-34.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,C. Plain,G,2.5,-5.0,-2.0,-29.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,J. Zemura,F,3.0,-7.2,-2.4,-37.4,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,M. Senesi,F,2.6,-7.4,-2.9,-33.2,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,I. Zabarnyi,F,2.5,-5.0,-2.0,-29.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,R. Fredericks,F,2.5,-5.2,-2.1,-29.9,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,A. Smith,F,2.4,-8.5,-3.6,-32.5,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,L. Kelly,F,2.3,-5.0,-2.1,-28.4,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,J. Stephens,F,2.0,-8.7,-4.3,-29.1,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,M. Vina,F,2.0,-5.2,-2.6,-25.4,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,M. Kinsey-Wellings,F,2.0,-5.0,-2.5,-24.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,B. Greenwood,F,2.0,-5.0,-2.5,-24.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,O. Bevan,F,2.0,-5.0,-2.6,-24.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,J. Stacey,F,1.9,-5.0,-2.6,-23.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,C. Mepham,F,1.8,-6.6,-3.6,-24.9,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,H. Junior Traore,M,3.5,-2.4,-0.7,-37.5,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,P. Billing,M,3.4,-2.8,-0.8,-36.9,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,M. Tavernier,M,3.2,-4.6,-1.4,-36.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,D. Ouattara,M,3.1,1.9,0.6,-29.5,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,J. Lerma,M,2.6,-11.2,-4.4,-36.8,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,R. Christie,M,2.4,-4.5,-1.9,-28.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,L. Cook,M,2.4,-5.1,-2.2,-28.9,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,J. Rothwell,M,2.0,-5.2,-2.6,-25.2,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,D. Sadi,M,2.0,-5.0,-2.5,-24.7,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,J. Stanislas,M,2.0,-5.0,-2.6,-24.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,D. Brooks,M,2.0,-5.0,-2.6,-24.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,D. Solanke,A,4.5,9.5,2.1,-35.6,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,J. Anthony,A,3.1,-5.1,-1.6,-36.2,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,A. Semenyo,A,3.0,-5.0,-1.6,-35.3,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
BOU,K. Moore,A,2.9,-4.0,-1.4,-32.9,"GW1[a]ARS, GW2[h]LIV, GW3[a]ASV, GW4[h]FUL, [h]BRI, GW5[a]LEI, ",10,PL
