team,player,pos,value [m],xV GW1 [k],xV GW1-3 [k],xV GW1-5 [k],xV seas [k],xP%gebyr_GW_1-3 [k],xP_GW_1-3 [k],xG_GW_1-3,xGI_GW_1-3,xP_GW1 [k],xV GW1 [k],xP%gebyr_GW1 [k],xG_GW1,xGI_GW1,xP%gebyr_GW_1-5 [k],xP_GW_1-5 [k],xG_GW_1-5,xGI_GW_1-5,xP_GW_all [k],xG_GW_all,xGI_GW_all,xP%gebyr_GW_all [k],sp_GW1,xGP,pop,xG%,xA%,game
BVB,E. Can,M,3.0,4.4,1.5,0.9,0.7,-17.0,13.2,0.05,0.09,13.2,4.4,-17.0,0.05,0.09,-17.0,13.2,0.05,0.09,13.2,0.05,0.09,-17.0,1.0,1.0,0.84,0.05,0.08,CLK
BVB,S. Özcan,M,3.0,2.6,0.9,0.5,0.4,-22.5,7.7,0.02,0.05,7.7,2.6,-22.5,0.02,0.05,-22.5,7.7,0.02,0.05,7.7,0.02,0.05,-22.5,1.0,1.0,0.0,0.03,0.04,CLK
BVB,M. Dahoud,M,3.0,-0.4,-0.1,-0.1,-0.1,-31.3,-1.3,0.0,0.0,-1.3,-0.4,-31.3,0.0,0.0,-31.3,-1.3,0.0,0.0,-1.3,0.0,0.0,-31.3,0.0,0.27,0.13,0.02,0.08,CLK
BVB,F. Passlack,M,2.5,-1.8,-0.6,-0.4,-0.3,-29.6,-4.6,0.0,0.0,-4.6,-1.8,-29.6,0.0,0.0,-29.6,-4.6,0.0,0.0,-4.6,0.0,0.0,-29.6,0.0,0.03,0.07,0.04,0.06,CLK
BVB,A. Papadopoulos,M,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.19,0.04,0.01,CLK
BVB,G. Gürpüz,M,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.08,0.24,CLK
BVB,S. Haller,A,6.5,7.8,2.6,1.6,1.3,-14.6,50.8,0.23,0.33,50.8,7.8,-14.6,0.23,0.33,-14.6,50.8,0.23,0.33,50.8,0.23,0.33,-14.6,1.0,1.0,2.78,0.26,0.16,CLK
BVB,K. Adeyemi,A,5.2,6.2,2.1,1.2,1.0,-20.0,32.1,0.15,0.2,32.1,6.2,-20.0,0.15,0.2,-20.0,32.1,0.15,0.2,32.1,0.15,0.2,-20.0,1.0,1.0,0.07,0.17,0.08,CLK
BVB,A. Modeste,A,4.0,0.5,0.2,0.1,0.1,-38.4,1.9,0.02,0.02,1.9,0.5,-38.4,0.02,0.02,-38.4,1.9,0.02,0.02,1.9,0.02,0.02,-38.4,0.0,0.29,0.0,0.27,0.08,CLK
BVB,Y. Moukoko,A,4.0,0.2,0.1,0.0,0.0,-39.3,0.7,0.01,0.02,0.7,0.2,-39.3,0.01,0.02,-39.3,0.7,0.01,0.02,0.7,0.01,0.02,-39.3,0.0,0.25,0.0,0.25,0.08,CLK
BVB,D. Malen,A,4.0,-0.3,-0.1,-0.1,-0.0,-41.1,-1.1,0.01,0.01,-1.1,-0.3,-41.1,0.01,0.01,-41.1,-1.1,0.01,0.01,-1.1,0.01,0.01,-41.1,0.0,0.19,0.0,0.17,0.11,CLK
BVB,J. Bynoe-Gittens,A,2.0,5.0,1.7,1.0,0.8,-10.2,10.1,0.03,0.04,10.1,5.0,-10.2,0.03,0.04,-10.2,10.1,0.03,0.04,10.1,0.03,0.04,-10.2,0.0,0.74,2.06,0.2,0.08,CLK
CHE,E. Mendy,G,4.5,-0.6,-0.2,-0.1,-0.1,-47.4,-2.5,0.0,0.0,-2.5,-0.6,-47.4,0.0,0.0,-47.4,-2.5,0.0,0.0,-2.5,0.0,0.0,-47.4,0.0,0.11,0.0,0.0,0.0,CLK
CHE,K. Arrizabalaga,G,4.5,15.5,5.2,3.1,2.6,24.6,69.5,0.0,0.0,69.5,15.5,24.6,0.0,0.0,24.6,69.5,0.0,0.0,69.5,0.0,0.0,24.6,1.0,1.0,2.13,0.0,0.0,CLK
CHE,M. Bettinelli,G,3.5,-1.4,-0.5,-0.3,-0.2,-40.0,-5.0,0.0,0.0,-5.0,-1.4,-40.0,0.0,0.0,-40.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,CLK
CHE,L. Bergström,G,3.5,-1.4,-0.5,-0.3,-0.2,-40.0,-5.0,0.0,0.0,-5.0,-1.4,-40.0,0.0,0.0,-40.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,CLK
CHE,R. James,F,4.5,12.3,4.1,2.5,2.0,10.2,55.1,0.05,0.14,55.1,12.3,10.2,0.05,0.14,10.2,55.1,0.05,0.14,55.1,0.05,0.14,10.2,1.0,1.0,2.39,0.03,0.09,CLK
CHE,C. Azpilicueta,F,4.0,1.1,0.4,0.2,0.2,-35.6,4.4,0.0,0.01,4.4,1.1,-35.6,0.0,0.01,-35.6,4.4,0.0,0.01,4.4,0.0,0.01,-35.6,0.0,0.4,0.0,0.02,0.04,CLK
CHE,K. Koulibaly,F,4.0,11.2,3.7,2.2,1.9,4.7,44.7,0.02,0.05,44.7,11.2,4.7,0.02,0.05,4.7,44.7,0.02,0.05,44.7,0.02,0.05,4.7,1.0,1.0,0.0,0.02,0.02,CLK
CHE,M. Cucurella,F,3.5,0.9,0.3,0.2,0.2,-31.7,3.2,0.0,0.01,3.2,0.9,-31.7,0.0,0.01,-31.7,3.2,0.0,0.01,3.2,0.0,0.01,-31.7,0.0,0.34,0.26,0.01,0.09,CLK
CHE,B. Chilwell,F,3.5,14.5,4.8,2.9,2.4,15.7,50.6,0.02,0.1,50.6,14.5,15.7,0.02,0.1,15.7,50.6,0.02,0.1,50.6,0.02,0.1,15.7,1.0,1.0,1.1,0.01,0.08,CLK
CHE,T. Silva,F,3.5,14.0,4.7,2.8,2.3,13.7,48.4,0.02,0.06,48.4,14.0,13.7,0.02,0.06,13.7,48.4,0.02,0.06,48.4,0.02,0.06,13.7,1.0,1.0,1.81,0.02,0.03,CLK
CHE,T. Chalobah,F,3.0,0.0,0.0,0.0,0.0,-29.9,0.1,0.0,0.0,0.1,0.0,-29.9,0.0,0.0,-29.9,0.1,0.0,0.0,0.1,0.0,0.0,-29.9,0.0,0.21,0.0,0.02,0.04,CLK
CHE,W. Fofana,F,2.5,-0.8,-0.3,-0.2,-0.1,-26.9,-2.0,0.0,0.0,-2.0,-0.8,-26.9,0.0,0.0,-26.9,-2.0,0.0,0.0,-2.0,0.0,0.0,-26.9,0.0,0.13,0.0,0.01,0.02,CLK
CHE,K. Havertz,M,5.5,16.3,5.4,3.3,2.7,34.7,89.7,0.33,0.42,89.7,16.3,34.7,0.33,0.42,34.7,89.7,0.33,0.42,89.7,0.33,0.42,34.7,1.0,1.0,5.74,0.21,0.08,CLK
CHE,M. Mount,M,5.0,1.6,0.5,0.3,0.3,-41.9,7.8,0.01,0.03,7.8,1.6,-41.9,0.01,0.03,-41.9,7.8,0.01,0.03,7.8,0.01,0.03,-41.9,0.0,0.43,0.19,0.07,0.13,CLK
CHE,C. Pulisic,M,4.5,-0.3,-0.1,-0.1,-0.0,-46.1,-1.2,0.01,0.01,-1.2,-0.3,-46.1,0.01,0.01,-46.1,-1.2,0.01,0.01,-1.2,0.01,0.01,-46.1,0.0,0.11,0.07,0.15,0.1,CLK
CHE,E. Fernandez,M,4.0,12.2,4.1,2.4,2.0,8.7,48.7,0.12,0.24,48.7,12.2,8.7,0.12,0.24,8.7,48.7,0.12,0.24,48.7,0.12,0.24,8.7,1.0,1.0,2.2,0.08,0.11,CLK
CHE,M. Mudryk,M,4.0,15.5,5.2,3.1,2.6,21.9,61.7,0.18,0.32,61.7,15.5,21.9,0.18,0.32,21.9,61.7,0.18,0.32,61.7,0.18,0.32,21.9,1.0,1.0,10.46,0.12,0.13,CLK
CHE,H. Ziyech,M,4.0,17.9,6.0,3.6,3.0,31.5,71.2,0.22,0.36,71.2,17.9,31.5,0.22,0.36,31.5,71.2,0.22,0.36,71.2,0.22,0.36,31.5,1.0,1.0,0.07,0.15,0.13,CLK
CHE,C. Gallagher,M,3.5,3.2,1.1,0.6,0.5,-23.7,11.3,0.02,0.03,11.3,3.2,-23.7,0.02,0.03,-23.7,11.3,0.02,0.03,11.3,0.02,0.03,-23.7,0.0,0.59,0.0,0.07,0.07,CLK
CHE,M. Kovacic,M,3.0,0.3,0.1,0.1,0.1,-29.0,1.0,0.0,0.01,1.0,0.3,-29.0,0.0,0.01,-29.0,1.0,0.0,0.01,1.0,0.0,0.01,-29.0,0.0,0.25,0.19,0.02,0.05,CLK
CHE,D. Zakaria,M,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.03,0.08,CLK
CHE,N. Kante,M,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.01,0.07,CLK
CHE,R. Loftus-Cheek,M,3.0,12.8,4.3,2.6,2.1,8.4,38.2,0.07,0.17,38.2,12.8,8.4,0.07,0.17,8.4,38.2,0.07,0.17,38.2,0.07,0.17,8.4,1.0,1.0,0.39,0.04,0.09,CLK
CHE,L. Hall,M,2.5,-1.6,-0.5,-0.3,-0.3,-28.9,-4.0,0.0,0.0,-4.0,-1.6,-28.9,0.0,0.0,-28.9,-4.0,0.0,0.0,-4.0,0.0,0.0,-28.9,0.0,0.04,0.0,0.02,0.09,CLK
CHE,C. Chukwuemeka,M,2.0,2.5,0.8,0.5,0.4,-15.0,5.0,0.01,0.02,5.0,2.5,-15.0,0.01,0.02,-15.0,5.0,0.01,0.02,5.0,0.01,0.02,-15.0,0.0,0.35,0.71,0.06,0.13,CLK
CHE,R. Sterling,A,6.5,0.8,0.3,0.2,0.1,-59.9,5.0,0.02,0.03,5.0,0.8,-59.9,0.02,0.03,-59.9,5.0,0.02,0.03,5.0,0.02,0.03,-59.9,0.0,0.26,0.0,0.21,0.15,CLK
CHE,J. Felix,A,4.5,18.7,6.2,3.7,3.1,39.2,84.1,0.33,0.47,84.1,18.7,39.2,0.33,0.47,39.2,84.1,0.33,0.47,84.1,0.33,0.47,39.2,1.0,1.0,24.0,0.21,0.13,CLK
CHE,A. Broja,A,2.5,0.2,0.1,0.0,0.0,-24.3,0.6,0.01,0.01,0.6,0.2,-24.3,0.01,0.01,-24.3,0.6,0.01,0.01,0.6,0.01,0.01,-24.3,0.0,0.15,0.0,0.21,0.07,CLK
BRU,S. Mignolet,G,3.5,8.4,2.8,1.7,1.4,-5.5,29.3,0.0,0.0,29.3,8.4,-5.5,0.0,0.0,-5.5,29.3,0.0,0.0,29.3,0.0,0.0,-5.5,1.0,1.0,1.55,0.0,0.0,CLK
BRU,S. Lammens,G,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,CLK
BRU,J. Bursik,G,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,CLK
BRU,N. Shinton,G,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.19,0.0,0.0,CLK
BRU,A. Sylla,F,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.13,0.04,0.01,CLK
BRU,B. Meijer,F,3.0,4.3,1.4,0.9,0.7,-16.8,12.9,0.04,0.08,12.9,4.3,-16.8,0.04,0.08,-16.8,12.9,0.04,0.08,12.9,0.04,0.08,-16.8,1.0,1.0,0.52,0.05,0.09,CLK
BRU,B. Mechele,F,3.0,2.7,0.9,0.5,0.4,-21.8,8.0,0.02,0.03,8.0,2.7,-21.8,0.02,0.03,-21.8,8.0,0.02,0.03,8.0,0.02,0.03,-21.8,1.0,1.0,0.19,0.02,0.04,CLK
BRU,C. Mata,F,2.5,2.9,1.0,0.6,0.5,-17.5,7.3,0.02,0.06,7.3,2.9,-17.5,0.02,0.06,-17.5,7.3,0.02,0.06,7.3,0.02,0.06,-17.5,1.0,1.0,0.26,0.03,0.08,CLK
BRU,D. Odoi,F,2.5,3.3,1.1,0.7,0.5,-16.5,8.1,0.04,0.05,8.1,3.3,-16.5,0.04,0.05,-16.5,8.1,0.04,0.05,8.1,0.04,0.05,-16.5,1.0,1.0,0.0,0.05,0.04,CLK
BRU,D. Boyata,F,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.13,0.03,0.01,CLK
BRU,I. Hautekiet,F,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.03,0.03,CLK
BRU,J. Ordonez,F,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.04,0.03,CLK
BRU,K. Sabbe,F,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.05,0.03,CLK
BRU,J. Spileers,F,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.03,0.03,CLK
BRU,J. Hendry,F,2.0,3.0,1.0,0.6,0.5,-13.8,5.9,0.02,0.03,5.9,3.0,-13.8,0.02,0.03,-13.8,5.9,0.02,0.03,5.9,0.02,0.03,-13.8,1.0,1.0,0.45,0.03,0.03,CLK
BRU,H. Vanaken,M,3.0,8.3,2.8,1.7,1.4,-5.2,24.6,0.12,0.19,24.6,8.3,-5.2,0.12,0.19,-5.2,24.6,0.12,0.19,24.6,0.12,0.19,-5.2,1.0,1.0,2.45,0.18,0.15,CLK
BRU,M. Rits,M,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.13,0.14,0.18,CLK
BRU,C. Nielsen,M,2.5,-2.0,-0.7,-0.4,-0.3,-29.8,-5.0,0.0,0.0,-5.0,-2.0,-29.8,0.0,0.0,-29.8,-5.0,0.0,0.0,-5.0,0.0,0.0,-29.8,0.0,0.0,1.29,0.08,0.25,CLK
BRU,R. Onyedika,M,2.5,-0.1,-0.0,-0.0,-0.0,-24.9,-0.2,0.05,0.06,-0.2,-0.1,-24.9,0.05,0.06,-24.9,-0.2,0.05,0.06,-0.2,0.05,0.06,-24.9,1.0,1.0,0.07,0.07,0.02,CLK
BRU,E. Otasowie,M,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.1,0.06,CLK
BRU,L. Audoor,M,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.07,0.15,CLK
BRU,C. Sandra,M,2.0,-2.5,-0.8,-0.5,-0.4,-25.0,-5.0,0.0,0.0,-5.0,-2.5,-25.0,0.0,0.0,-25.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.07,0.15,CLK
BRU,A. Olsen,A,3.5,-1.4,-0.5,-0.3,-0.2,-40.0,-5.0,0.0,0.0,-5.0,-1.4,-40.0,0.0,0.0,-40.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-40.0,0.0,0.0,0.46,0.21,0.15,CLK
BRU,F. Jutgla,A,3.5,-1.4,-0.5,-0.3,-0.2,-39.8,-5.0,0.0,0.0,-5.0,-1.4,-39.8,0.0,0.0,-39.8,-5.0,0.0,0.0,-5.0,0.0,0.0,-39.8,0.0,0.0,0.0,0.26,0.19,CLK
BRU,R. Yaremchuk,A,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.19,0.26,0.15,CLK
BRU,K. Sowah,A,3.0,5.6,1.9,1.1,0.9,-12.9,16.7,0.11,0.16,16.7,5.6,-12.9,0.11,0.16,-12.9,16.7,0.11,0.16,16.7,0.11,0.16,-12.9,1.0,1.0,0.0,0.16,0.1,CLK
BRU,A. Nusa,A,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.14,0.15,CLK
BRU,N. Lang,A,2.5,5.3,1.8,1.1,0.9,-11.5,13.2,0.08,0.16,13.2,5.3,-11.5,0.08,0.16,-11.5,13.2,0.08,0.16,13.2,0.08,0.16,-11.5,1.0,1.0,0.26,0.12,0.18,CLK
BRU,T. Buchanan,A,2.0,11.1,3.7,2.2,1.8,2.1,22.0,0.13,0.2,22.0,11.1,2.1,0.13,0.2,2.1,22.0,0.13,0.2,22.0,0.13,0.2,2.1,1.0,1.0,0.19,0.19,0.16,CLK
FFM,K. Trapp,G,3.6,7.1,2.4,1.4,1.2,-10.3,25.9,0.0,0.0,25.9,7.1,-10.3,0.0,0.0,-10.3,25.9,0.0,0.0,25.9,0.0,0.0,-10.3,0.95,0.95,0.52,0.0,0.0,CLK
FFM,D. Ramaj,G,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,CLK
FFM,J. Horz,G,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.26,0.0,0.0,CLK
FFM,M. Bignetti,G,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.71,0.0,0.0,CLK
FFM,P. Max,F,4.0,0.0,0.0,0.0,0.0,-39.8,0.0,0.0,0.0,0.0,0.0,-39.8,0.0,0.0,-39.8,0.0,0.0,0.0,0.0,0.0,0.0,-39.8,,,0.0,0.02,0.04,CLK
FFM,E. N'Dicka,F,3.5,3.2,1.1,0.6,0.5,-23.7,11.0,0.02,0.06,11.0,3.2,-23.7,0.02,0.06,-23.7,11.0,0.02,0.06,11.0,0.02,0.06,-23.7,0.95,0.95,0.07,0.03,0.07,CLK
FFM,A. Buta,F,3.0,0.0,0.0,0.0,0.0,-29.8,0.0,0.0,0.0,0.0,0.0,-29.8,0.0,0.0,-29.8,0.0,0.0,0.0,0.0,0.0,0.0,-29.8,,,0.39,0.03,0.08,CLK
FFM,L. Silva Melo,F,3.0,3.2,1.1,0.6,0.5,-20.2,9.6,0.02,0.03,9.6,3.2,-20.2,0.02,0.03,-20.2,9.6,0.02,0.03,9.6,0.02,0.03,-20.2,0.95,0.95,0.19,0.03,0.03,CLK
FFM,H. Smolcic,F,2.5,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,,,0.0,0.02,0.05,CLK
FFM,M. Hasebe,F,2.5,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,,,0.0,0.01,0.03,CLK
FFM,C. Lenz,F,2.5,0.0,0.0,0.0,0.0,-24.9,0.0,0.0,0.0,0.0,0.0,-24.9,0.0,0.0,-24.9,0.0,0.0,0.0,0.0,0.0,0.0,-24.9,,,0.0,0.02,0.15,CLK
FFM,F. Otto,F,2.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,,,0.13,0.02,0.04,CLK
FFM,A. Toure,F,2.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,,,0.0,0.06,0.11,CLK
FFM,J. Schröder,F,2.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,,,0.0,0.02,0.04,CLK
FFM,D. Kamada,M,4.0,6.2,2.1,1.2,1.0,-15.1,24.8,0.11,0.16,24.8,6.2,-15.1,0.11,0.16,-15.1,24.8,0.11,0.16,24.8,0.11,0.16,-15.1,0.95,0.95,0.13,0.16,0.09,CLK
FFM,J. Lindstrøm,M,4.0,6.3,2.1,1.3,1.1,-14.5,25.2,0.11,0.17,25.2,6.3,-14.5,0.11,0.17,-14.5,25.2,0.11,0.17,25.2,0.11,0.17,-14.5,0.95,0.95,2.72,0.16,0.11,CLK
FFM,D. Sow,M,3.0,0.1,0.0,0.0,0.0,-29.4,0.3,0.02,0.03,0.3,0.1,-29.4,0.02,0.03,-29.4,0.3,0.02,0.03,0.3,0.02,0.03,-29.4,0.95,0.95,0.0,0.02,0.03,CLK
FFM,M. Götze,M,3.0,4.8,1.6,1.0,0.8,-15.4,14.2,0.06,0.12,14.2,4.8,-15.4,0.06,0.12,-15.4,14.2,0.06,0.12,14.2,0.06,0.12,-15.4,0.95,0.95,1.23,0.09,0.11,CLK
FFM,S. Rode,M,2.5,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,,,0.19,0.03,0.07,CLK
FFM,E. Dina Ebimbe,M,2.5,5.4,1.8,1.1,0.9,-11.5,13.5,0.06,0.13,13.5,5.4,-11.5,0.06,0.13,-11.5,13.5,0.06,0.13,13.5,0.06,0.13,-11.5,0.95,0.95,0.0,0.08,0.15,CLK
FFM,K. Jakic,M,2.5,1.6,0.5,0.3,0.3,-20.7,4.0,0.03,0.05,4.0,1.6,-20.7,0.03,0.05,-20.7,4.0,0.03,0.05,4.0,0.03,0.05,-20.7,0.95,0.95,0.0,0.05,0.03,CLK
FFM,T. Chandler,M,2.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,,,0.0,0.06,0.09,CLK
FFM,M. Loune,M,2.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,,,0.0,0.08,0.16,CLK
FFM,R. Kolo Muani,A,5.4,7.7,2.6,1.5,1.3,-12.6,41.8,0.19,0.33,41.8,7.7,-12.6,0.19,0.33,-12.6,41.8,0.19,0.33,41.8,0.19,0.33,-12.6,0.95,0.95,1.36,0.26,0.28,CLK
FFM,R. Borre,A,3.5,0.0,0.0,0.0,0.0,-34.9,0.0,0.0,0.0,0.0,0.0,-34.9,0.0,0.0,-34.9,0.0,0.0,0.0,0.0,0.0,0.0,-34.9,,,0.0,0.18,0.15,CLK
FFM,L. Alario,A,3.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,,,0.0,0.23,0.15,CLK
FFM,A. Knauff,A,3.0,0.0,0.0,0.0,0.0,-29.9,0.0,0.0,0.0,0.0,0.0,-29.9,0.0,0.0,-29.9,0.0,0.0,0.0,0.0,0.0,0.0,-29.9,,,0.13,0.08,0.07,CLK
FFM,F. Alidou,A,2.5,0.0,0.0,0.0,0.0,-24.9,0.0,0.0,0.0,0.0,0.0,-24.9,0.0,0.0,-24.9,0.0,0.0,0.0,0.0,0.0,0.0,-24.9,,,0.0,0.11,0.1,CLK
FCP,D. Costa,G,4.0,10.8,3.6,2.2,1.8,3.2,43.2,0.0,0.0,43.2,10.8,3.2,0.0,0.0,3.2,43.2,0.0,0.0,43.2,0.0,0.0,3.2,0.95,0.95,1.55,0.0,0.0,CLK
FCP,C. Ramos,G,3.5,-1.4,-0.5,-0.3,-0.2,-40.0,-5.0,0.0,0.0,-5.0,-1.4,-40.0,0.0,0.0,-40.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,CLK
FCP,F. Meixedo,G,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,CLK
FCP,S. Portugal Lima,G,3.0,-1.7,-0.6,-0.3,-0.3,-35.0,-5.0,0.0,0.0,-5.0,-1.7,-35.0,0.0,0.0,-35.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,CLK
FCP,Z. Sanusi,F,3.5,8.7,2.9,1.7,1.5,-4.4,30.5,0.04,0.06,30.5,8.7,-4.4,0.04,0.06,-4.4,30.5,0.04,0.06,30.5,0.04,0.06,-4.4,0.95,0.95,0.0,0.04,0.02,CLK
FCP,I. Marcano,F,3.0,8.9,3.0,1.8,1.5,-3.4,26.4,0.02,0.06,26.4,8.9,-3.4,0.02,0.06,-3.4,26.4,0.02,0.06,26.4,0.02,0.06,-3.4,0.95,0.95,0.13,0.02,0.05,CLK
FCP,D. Carmo,F,2.5,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,-25.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,,,0.07,0.03,0.02,CLK
