league,game,player,team,pos_cat,value,starter_prob_GW1,gs%,gp%,StartsIARow
88. Champions League Knockout,Champions Manager Knockout 2023,Gabriel Veron,FC Porto,A,1995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Danny Namaso,FC Porto,A,1995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Gonçalo Borges,FC Porto,A,1992000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Andre Onana,Internazionale,G,4637000,0.95,0.45,0.7194444444444444,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Robin Gosens,Internazionale,F,4542000,0.95,0.1111111111111111,0.8722222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Francesco Acerbi,Internazionale,F,4092000,0.95,0.45,0.7444444444444444,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Matteo Darmian,Internazionale,F,3592000,0.95,0.45,0.8472222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Stefan de Vrij,Internazionale,F,3495000,0.95,0.2222222222222222,0.3305555555555556,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Raoul Bellanova,Internazionale,F,2495000,0.95,0.65,0.65,16.0
88. Champions League Knockout,Champions Manager Knockout 2023,Nicolo Barella,Internazionale,M,5042000,0.95,0.4,0.8194444444444444,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Roberto Gagliardini,Internazionale,M,2995000,0.95,0.2222222222222222,0.6041666666666665,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Kristjan Asllani,Internazionale,M,2995000,0.95,0.0,0.5388888888888889,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Lautaro Martinez,Internazionale,A,7042000,0.95,0.4,0.9097222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Joaquin Correa,Internazionale,A,4495000,0.95,0.1111111111111111,0.5236111111111111,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Samir Handanovic,Internazionale,G,4495000,,0.1111111111111111,0.1902777777777777,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Alex Cordaz,Internazionale,G,3995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Nikolaos Botis,Internazionale,G,3495000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Alessandro Bastoni,Internazionale,F,4102000,,0.45,0.7694444444444444,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Milan Skriniar,Internazionale,F,4082000,,0.4,0.7291666666666665,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Federico Dimarco,Internazionale,F,4012000,,0.45,0.9097222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Danilo D'Ambrosio,Internazionale,F,2495000,,0.0,0.1402777777777777,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Alessandro Fontanarosa,Internazionale,F,1995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Mattia Zanotti,Internazionale,F,1995000,,0.0,0.0,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Hakan Calhanoglu,Internazionale,M,5585000,,0.45,0.8972222222222221,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Denzel Dumfries,Internazionale,M,4542000,,0.2222222222222222,0.6388888888888888,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Henrikh Mkhitaryan,Internazionale,M,4532000,,0.45,0.8722222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Marcelo Brozovic,Internazionale,M,4042000,,0.1111111111111111,0.3958333333333332,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Valentin Carboni,Internazionale,M,1995000,,0.0,0.1930555555555555,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Edin Dzeko,Internazionale,A,6532000,,0.4,0.9097222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Romelu Lukaku,Internazionale,A,6207000,,0.3333333333333333,0.6819444444444444,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Alisson Becker,Liverpool,G,4477000,0.95,0.45,0.9175,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Trent Alexander-Arnold,Liverpool,F,4982000,0.95,0.45,0.9175,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Virgil van Dijk,Liverpool,F,4472000,0.95,0.4,0.5875,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Ibrahima Konate,Liverpool,F,2995000,0.95,0.4,0.4,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Konstantinos Tsimikas,Liverpool,F,2995000,0.95,0.2,0.4549999999999999,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Thiago Alcantara,Liverpool,M,3995000,0.95,0.4,0.595,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Fabinho,Liverpool,M,3972000,0.95,0.4,0.7525,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Curtis Jones,Liverpool,M,2495000,0.95,0.0,0.2149999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,James Milner,Liverpool,M,2492000,0.95,0.1,0.5625,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Mohamed Salah,Liverpool,A,8657000,0.95,0.45,0.9175,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Roberto Firmino,Liverpool,A,4494000,0.95,0.0,0.4099999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Adrian del Castillo,Liverpool,G,3995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Caoimhin Kelleher,Liverpool,G,3995000,,0.0,0.0,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Harvey Davies,Liverpool,G,3495000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Andy Robertson,Liverpool,F,4472000,,0.4,0.8099999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Joël Matip,Liverpool,F,3992000,,0.4,0.5449999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Joe Gomez,Liverpool,F,3472000,,0.4,0.7274999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Stefan Bajcetic,Liverpool,F,2472000,,0.4,0.59,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Rhys Williams,Liverpool,F,1995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Nathaniel Phillips,Liverpool,F,1995000,,0.0,0.0249999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Harvey Elliott,Liverpool,M,3472000,,0.4,0.9175,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Jordan Henderson,Liverpool,M,3472000,,0.4,0.8099999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Alex Oxlade-Chamberlain,Liverpool,M,2995000,,0.4,0.4499999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Naby Keita,Liverpool,M,2995000,,0.2,0.5774999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Darwin Nunez,Liverpool,A,6615000,,0.4,0.7849999999999999,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Luis Diaz,Liverpool,A,4995000,,0.0,0.0999999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Diogo Jota,Liverpool,A,4984000,,0.1,0.2975,1.0
88. Champions League Knockout,Champions Manager Knockout 2023,Cody Gakpo,Liverpool,A,4980000,,0.4,0.4949999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Fabio Carvalho,Liverpool,A,2995000,,0.0,0.1374999999999999,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Stefan Ortega Moreno,Manchester City,G,4495000,0.95,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Ruben Dias,Manchester City,F,4524000,0.95,0.2727272727272727,0.4465454545454545,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Sergio Gomez Martin,Manchester City,F,3495000,0.95,0.0,0.06,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Rico Lewis,Manchester City,F,2995000,0.95,0.4,0.4898181818181817,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Aymeric Laporte,Manchester City,F,2995000,0.95,0.2727272727272727,0.2749090909090909,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Phil Foden,Manchester City,M,5995000,0.95,0.2727272727272727,0.6974545454545453,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Ilkay Gündogan,Manchester City,M,5084000,0.95,0.4,0.8247272727272728,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Jack Grealish,Manchester City,M,4514000,0.95,0.4,0.8523636363636363,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Cole Palmer,Manchester City,M,2495000,0.95,0.0,0.2352727272727272,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Riyad Mahrez,Manchester City,A,7172000,0.95,0.4,0.7887272727272727,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Julian Alvarez,Manchester City,A,4995000,0.95,0.1818181818181818,0.5978181818181818,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Ederson Moraes,Manchester City,G,5029000,,0.5,0.9243636363636364,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Scott Carson,Manchester City,G,3995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Kyle Walker,Manchester City,F,4514000,,0.4,0.6134545454545454,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Nathan Ake,Manchester City,F,4014000,,0.4,0.8523636363636363,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Manuel Akanji,Manchester City,F,3514000,,0.4,0.7767272727272727,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,John Stones,Manchester City,F,3495000,,0.4,0.4861818181818181,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Kevin De Bruyne,Manchester City,M,6495000,,0.4,0.8487272727272728,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Bernardo Silva,Manchester City,M,4514000,,0.4,0.8487272727272728,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Rodri Hernandez,Manchester City,M,4014000,,0.5,0.9123636363636364,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Kalvin Phillips,Manchester City,M,2995000,,0.0,0.2389090909090909,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Maximo Perrone,Manchester City,M,1995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Shea Charles,Manchester City,M,1995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Alexander 'Alex' Robertson,Manchester City,M,1995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Erling Håland,Manchester City,A,10014000,,0.5,0.9123636363636364,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Alex Meret,Napoli,G,4632000,0.95,0.45,0.9097222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Giovanni Di Lorenzo,Napoli,F,4777000,0.95,0.45,0.9097222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Min-jae Kim,Napoli,F,3582000,0.95,0.45,0.8972222222222221,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Mathias Olivera,Napoli,F,3102000,0.95,0.2222222222222222,0.6791666666666666,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Leo Østigard,Napoli,F,2495000,0.95,0.65,0.65,7.0
88. Champions League Knockout,Champions Manager Knockout 2023,Khvicha Kvaratskhelia,Napoli,M,5102000,0.95,0.45,0.7819444444444444,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Stanislav Lobotka,Napoli,M,3552000,0.95,0.45,0.9097222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,André-Frank Zambo Anguissa,Napoli,M,3052000,0.95,0.45,0.8847222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Tanguy Ndombele,Napoli,M,3032000,0.95,0.0,0.8847222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Victor Osimhen,Napoli,A,8217000,0.95,0.45,0.8597222222222223,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Matteo Politano,Napoli,A,4532000,0.95,0.4,0.7166666666666666,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Pierluigi Gollini,Napoli,G,3995000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Hubert Idasiak,Napoli,G,3495000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Amir Rrahmani,Napoli,F,3602000,,0.45,0.8222222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Mario Rui,Napoli,F,3495000,,0.4,0.6916666666666665,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Juan Jesus,Napoli,F,2495000,,0.1111111111111111,0.1652777777777778,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Bartosz Bereszynski,Napoli,F,2495000,,,,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Piotr Zielinski,Napoli,M,4562000,,0.4,0.9097222222222222,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Eljif Elmas,Napoli,M,4012000,,0.3333333333333333,0.8972222222222221,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Gianluca Gaetano,Napoli,M,2495000,,0.0,0.0375,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Hirving Lozano,Napoli,A,5155000,,0.4,0.8972222222222221,0.0
88. Champions League Knockout,Champions Manager Knockout 2023,Giovanni Simeone,Napoli,A,4552000,,0.0,0.5513888888888889,0.0
