team,player,pos,value [m],StartsIARow,gs%,gp%,sp_GW1,sp_GW2,sp_GW3,xGS,game
Club Brügge,Tajon Buchanan,A,2.0,0.0,,,0.95,0.0,0.0,0.95,CL
Club Brügge,Kamal Sowah,A,2.4,0.0,,,0.95,0.0,0.0,0.95,CL
Club Brügge,Noa Lang,A,2.9,0.0,,,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Kevin Trapp,G,4.6,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Lucas 'Tuta' Silva Melo,F,3.1,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Evan N'Dicka,F,3.7,0.0,0.95,0.95,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Philipp Max,F,4.0,0.0,0.14,0.14,,0.0,0.0,,CL
Eintracht Frankfurt,Eric Junior Dina Ebimbe,M,2.1,0.0,0.36,0.5,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Kristijan Jakic,M,2.5,0.0,0.64,0.82,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Djibril Sow,M,2.6,0.0,0.86,0.95,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Mario Götze,M,3.2,0.0,0.95,0.95,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Jesper Lindstrøm,M,3.8,0.0,0.82,0.91,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Daichi Kamada,M,4.0,0.0,0.73,0.86,0.95,0.0,0.0,0.95,CL
Eintracht Frankfurt,Randal Kolo Muani,A,3.4,0.0,0.86,0.91,0.95,0.0,0.0,0.95,CL
FC Porto,Diogo Costa,G,5.4,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Fabio Cardoso,F,2.7,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Pepe,F,3.0,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Ivan Marcano,F,3.4,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Zaidu Sanusi,F,4.0,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Stephen Eustaquio,M,2.5,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Marko Grujic,M,3.0,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Otavio,M,4.3,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Galeno,A,3.1,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Evanilson,A,4.9,0.0,,,0.95,0.0,0.0,0.95,CL
FC Porto,Mehdi Taremi,A,6.0,0.0,,,0.95,0.0,0.0,0.95,CL
Internazionale,Andre Onana,G,5.1,0.0,0.58,0.58,0.95,0.0,0.0,0.95,CL
Internazionale,Raoul Bellanova,F,2.5,16.0,0.0,0.42,0.95,0.0,0.0,0.95,CL
Internazionale,Matteo Darmian,F,3.6,0.0,0.58,0.75,0.95,0.0,0.0,0.95,CL
Internazionale,Stefan de Vrij,F,4.0,0.0,0.54,0.58,0.95,0.0,0.0,0.95,CL
Internazionale,Francesco Acerbi,F,4.3,0.0,0.58,0.67,0.95,0.0,0.0,0.95,CL
Internazionale,Robin Gosens,F,4.9,0.0,0.08,0.83,0.95,0.0,0.0,0.95,CL
Internazionale,Kristjan Asllani,M,3.1,0.0,0.08,0.5,0.95,0.0,0.0,0.95,CL
Internazionale,Roberto Gagliardini,M,3.5,0.0,0.12,0.46,0.95,0.0,0.0,0.95,CL
Internazionale,Nicolo Barella,M,5.4,0.0,0.88,0.92,0.95,0.0,0.0,0.95,CL
Internazionale,Joaquin Correa,A,4.2,0.0,0.17,0.71,0.95,0.0,0.0,0.95,CL
Internazionale,Lautaro Martinez,A,7.9,0.0,0.83,0.96,0.95,0.0,0.0,0.95,CL
Liverpool,Alisson Becker,G,6.1,1.0,0.96,0.96,0.95,0.0,0.0,0.95,CL
Liverpool,Konstantinos Tsimikas,F,3.4,1.0,0.25,0.58,0.95,0.0,0.0,0.95,CL
Liverpool,Ibrahima Konate,F,3.6,1.0,0.21,0.25,0.95,0.0,0.0,0.95,CL
Liverpool,Virgil van Dijk,F,4.9,1.0,0.79,0.79,0.95,0.0,0.0,0.95,CL
Liverpool,Trent Alexander-Arnold,F,5.5,1.0,0.83,0.96,0.95,0.0,0.0,0.95,CL
Liverpool,Curtis Jones,M,3.0,0.0,0.04,0.25,0.95,0.0,0.0,0.95,CL
Liverpool,James Milner,M,3.1,0.0,0.21,0.71,0.95,0.0,0.0,0.95,CL
Liverpool,Thiago Alcantara,M,4.2,0.0,0.58,0.58,0.95,0.0,0.0,0.95,CL
Liverpool,Fabinho,M,4.2,1.0,0.71,0.88,0.95,0.0,0.0,0.95,CL
Liverpool,Roberto Firmino,A,5.0,0.0,0.46,0.67,0.95,0.0,0.0,0.95,CL
Liverpool,Mohamed Salah,A,10.6,1.0,0.96,0.96,0.95,0.0,0.0,0.95,CL
Manchester City,Stefan Ortega Moreno,G,5.1,0.0,,,0.95,0.0,0.0,0.95,CL
Manchester City,Rico Lewis,F,2.7,0.0,0.2,0.36,0.95,0.0,0.0,0.95,CL
Manchester City,Sergio Gomez Martin,F,3.8,0.0,0.0,0.2,0.95,0.0,0.0,0.95,CL
Manchester City,Aymeric Laporte,F,4.2,0.0,0.24,0.28,0.95,0.0,0.0,0.95,CL
Manchester City,Ruben Dias,F,5.1,0.0,0.48,0.64,0.95,0.0,0.0,0.95,CL
Manchester City,Cole Palmer,M,2.6,0.0,0.0,0.36,0.95,0.0,0.0,0.95,CL
Manchester City,Jack Grealish,M,4.3,0.0,0.56,0.72,0.95,0.0,0.0,0.95,CL
Manchester City,Ilkay Gündogan,M,5.8,0.0,0.68,0.84,0.95,0.0,0.0,0.95,CL
Manchester City,Phil Foden,M,5.8,0.0,0.56,0.84,0.95,0.0,0.0,0.95,CL
Manchester City,Julian Alvarez,A,4.2,0.0,0.2,0.72,0.95,0.0,0.0,0.95,CL
Manchester City,Riyad Mahrez,A,7.7,0.0,0.48,0.72,0.95,0.0,0.0,0.95,CL
Napoli,Alex Meret,G,5.7,0.0,0.96,0.96,0.95,0.0,0.0,0.95,CL
Napoli,Leo Østigard,F,2.7,7.0,0.08,0.17,0.95,0.0,0.0,0.95,CL
Napoli,Mathias Olivera,F,2.9,0.0,0.25,0.71,0.95,0.0,0.0,0.95,CL
Napoli,Min-jae Kim,F,3.5,0.0,0.92,0.92,0.95,0.0,0.0,0.95,CL
Napoli,Giovanni Di Lorenzo,F,4.5,0.0,0.96,0.96,0.95,0.0,0.0,0.95,CL
Napoli,Tanguy Ndombele,M,3.0,0.0,0.25,0.88,0.95,0.0,0.0,0.95,CL
Napoli,André-Frank Zambo Anguissa,M,3.6,0.0,0.88,0.88,0.95,0.0,0.0,0.95,CL
Napoli,Stanislav Lobotka,M,3.9,0.0,0.88,0.96,0.95,0.0,0.0,0.95,CL
Napoli,Khvicha Kvaratskhelia,M,4.9,0.0,0.75,0.79,0.95,0.0,0.0,0.95,CL
Napoli,Matteo Politano,A,4.4,0.0,0.46,0.83,0.95,0.0,0.0,0.95,CL
Napoli,Victor Osimhen,A,5.9,0.0,0.75,0.79,0.95,0.0,0.0,0.95,CL
Paris SG,Gianluigi Donnarumma,G,5.8,23.0,1.0,1.0,0.95,0.0,0.0,0.95,CL
Paris SG,Nuno Mendes,F,3.3,0.0,0.43,0.61,0.95,0.0,0.0,0.95,CL
Paris SG,Sergio Ramos,F,4.7,0.0,0.78,0.87,0.95,0.0,0.0,0.95,CL
Paris SG,Marquinhos,F,4.7,8.0,0.87,0.96,0.95,0.0,0.0,0.95,CL
Paris SG,Achraf Hakimi,F,5.4,0.0,0.7,0.91,0.95,0.0,0.0,0.95,CL
Paris SG,Warren Zaire-Emery,M,2.5,1.0,0.09,0.48,0.95,0.0,0.0,0.95,CL
Paris SG,Danilo Pereira,M,4.1,3.0,0.61,0.78,0.95,0.0,0.0,0.95,CL
Paris SG,Marco Verratti,M,4.2,0.0,0.7,0.74,0.95,0.0,0.0,0.95,CL
Paris SG,Carlos Soler,M,4.8,4.0,0.52,0.78,0.95,0.0,0.0,0.95,CL
Paris SG,Neymar Jr.,A,8.6,1.0,0.74,0.83,0.95,0.0,0.0,0.95,CL
Paris SG,Lionel Messi,A,9.5,0.0,0.78,0.78,0.95,0.0,0.0,0.95,CL
RB Leipzig,Janis Blaswich,G,3.9,0.0,0.64,0.64,0.95,0.0,0.0,0.95,CL
RB Leipzig,Mohamed Simakan,F,3.6,0.0,0.5,0.55,0.95,0.0,0.0,0.95,CL
RB Leipzig,Josko Gvardiol,F,3.7,0.0,0.64,0.86,0.95,0.0,0.0,0.95,CL
RB Leipzig,David Raum,F,3.8,0.0,0.68,0.91,0.95,0.0,0.0,0.95,CL
RB Leipzig,Willi Orban,F,3.8,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CL
RB Leipzig,Xaver Schlager,M,2.2,0.0,0.68,0.77,0.95,0.0,0.0,0.95,CL
RB Leipzig,Kevin Kampl,M,3.1,0.0,0.41,0.77,0.95,0.0,0.0,0.95,CL
RB Leipzig,Dominik Szoboszlai,M,5.0,0.0,0.77,0.86,0.95,0.0,0.0,0.95,CL
RB Leipzig,Christopher Nkunku,M,6.8,0.0,0.64,0.73,0.95,0.0,0.0,0.95,CL
RB Leipzig,André Silva,A,6.2,0.0,0.68,0.95,0.95,0.0,0.0,0.95,CL
RB Leipzig,Timo Werner,A,6.6,0.0,0.55,0.68,0.95,0.0,0.0,0.95,CL
Real Madrid,Thibaut Courtois,G,6.6,0.0,0.7,0.7,0.95,0.0,0.0,0.95,CL
Real Madrid,Ferland Mendy,F,4.2,0.0,0.61,0.61,0.95,0.0,0.0,0.95,CL
Real Madrid,Daniel Carvajal,F,4.4,0.0,0.57,0.74,0.95,0.0,0.0,0.95,CL
Real Madrid,Eder Militão,F,4.9,0.0,0.7,0.78,0.95,0.0,0.0,0.95,CL
Real Madrid,David Alaba,F,5.9,0.0,0.74,0.83,0.95,0.0,0.0,0.95,CL
Real Madrid,Federico Valverde,M,5.4,0.0,0.83,0.96,0.95,0.0,0.0,0.95,CL
Real Madrid,Toni Kroos,M,5.4,0.0,0.61,0.74,0.95,0.0,0.0,0.95,CL
Real Madrid,Luka Modric,M,5.6,0.0,0.61,0.91,0.95,0.0,0.0,0.95,CL
Real Madrid,Marco Asensio,A,5.1,0.0,0.26,0.74,0.95,0.0,0.0,0.95,CL
Real Madrid,Rodrygo,A,5.9,0.0,0.61,0.87,0.95,0.0,0.0,0.95,CL
Real Madrid,Vinicius Junior,A,8.3,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CL
Tottenham,Fraser Forster,G,4.5,0.0,0.12,0.12,0.95,0.0,0.0,0.95,CL
Tottenham,Cristian Romero,F,3.1,0.0,0.56,0.6,0.95,0.0,0.0,0.95,CL
Tottenham,Clement Lenglet,F,3.4,0.0,0.48,0.56,0.95,0.0,0.0,0.95,CL
Tottenham,Emerson Royal,F,3.7,0.0,0.6,0.76,0.95,0.0,0.0,0.95,CL
Tottenham,Eric Dier,F,4.2,0.0,0.88,0.92,0.95,0.0,0.0,0.95,CL
Tottenham,Oliver Skipp,M,2.0,0.0,0.16,0.36,0.95,0.0,0.0,0.95,CL
Tottenham,Pape Sarr,M,2.5,5.0,0.04,0.2,0.95,0.0,0.0,0.95,CL
Tottenham,Ivan Perisic,M,4.8,0.0,0.64,0.96,0.95,0.0,0.0,0.95,CL
Tottenham,Dejan Kulusevski,M,5.5,0.0,0.56,0.64,0.95,0.0,0.0,0.95,CL
Tottenham,Heung-Min Son,A,7.5,0.0,0.8,0.88,0.95,0.0,0.0,0.95,CL
Tottenham,Harry Kane,A,8.4,0.0,0.96,0.96,0.95,0.0,0.0,0.95,CL
AC Milan,Ciprian Tatarusanu,G,4.6,0.0,0.67,0.67,0.95,0.0,0.0,0.95,CLK
AC Milan,Malick Thiaw,F,2.1,0.0,0.29,0.42,0.95,0.0,0.0,0.95,CLK
AC Milan,Simon Kjær,F,3.1,0.0,0.33,0.46,0.95,0.0,0.0,0.95,CLK
AC Milan,Pierre Kalulu,F,4.1,0.0,0.75,0.96,0.95,0.0,0.0,0.95,CLK
AC Milan,Theo Hernandez,F,5.1,0.0,0.83,0.83,0.95,0.0,0.0,0.95,CLK
AC Milan,Rade Krunic,M,3.0,0.0,0.38,0.5,0.95,0.0,0.0,0.95,CLK
AC Milan,Sandro Tonali,M,4.0,0.0,0.75,0.83,0.95,0.0,0.0,0.95,CLK
AC Milan,Alexis Saelemaekers,M,4.0,0.0,0.33,0.62,0.95,0.0,0.0,0.95,CLK
AC Milan,Brahim Diaz,M,4.2,0.0,0.67,0.83,0.95,0.0,0.0,0.95,CLK
AC Milan,Olivier Giroud,A,6.0,0.0,0.67,0.88,0.95,0.0,0.0,0.95,CLK
AC Milan,Rafael Leão,A,6.6,0.0,0.75,0.92,0.95,0.0,0.0,0.95,CLK
Bayern München,Yann Sommer,G,5.1,0.0,0.73,0.73,0.95,0.0,0.0,0.95,CLK
Bayern München,Joao Cancelo,F,5.0,0.0,0.82,0.91,0.95,0.0,0.0,0.95,CLK
Bayern München,Benjamin Pavard,F,5.1,0.0,0.73,0.82,0.95,0.0,0.0,0.95,CLK
Bayern München,Matthijs de Ligt,F,5.1,0.0,0.64,0.82,0.95,0.0,0.0,0.95,CLK
Bayern München,Dayot Upamecano,F,5.1,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CLK
Bayern München,Leon Goretzka,M,5.5,0.0,0.64,0.73,0.95,0.0,0.0,0.95,CLK
Bayern München,Joshua Kimmich,M,5.6,0.0,0.86,0.91,0.95,0.0,0.0,0.95,CLK
Bayern München,Kingsley Coman,A,5.7,0.0,0.32,0.64,0.95,0.0,0.0,0.95,CLK
Bayern München,Eric Maxim Choupo-Moting,A,6.1,0.0,0.5,0.68,0.95,0.0,0.0,0.95,CLK
Bayern München,Jamal Musiala,A,7.5,0.0,0.77,0.91,0.95,0.0,0.0,0.95,CLK
Bayern München,Leroy Sane,A,7.5,0.0,0.59,0.86,0.95,0.0,0.0,0.95,CLK
Benfica,Odysseas Vlachodimos,G,4.1,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Nicolas Otamendi,F,3.1,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Antonio Silva,F,3.1,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Alexander Bah,F,3.1,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Alejandro 'Alex' Grimaldo,F,4.6,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Chiquinho,M,2.6,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Fredrik Aursnes,M,2.6,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Florentino Luis,M,3.1,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Joao Mario,M,4.7,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Rafa Silva,M,5.6,0.0,,,0.95,0.0,0.0,0.95,CLK
Benfica,Goncalo Ramos,A,4.6,0.0,,,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Gregor Kobel,G,4.2,0.0,0.77,0.77,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Nico Schlotterbeck,F,3.1,0.0,0.95,0.95,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Niklas Süle,F,3.6,0.0,0.59,0.82,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Raphael Guerreiro,F,4.2,0.0,0.73,0.73,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Emre Can,M,3.0,0.0,0.36,0.68,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Salih Özcan,M,3.0,0.0,0.68,0.77,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Marius Wolf,M,3.0,0.0,0.36,0.64,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Julian Brandt,M,5.1,0.0,0.82,0.95,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Jude Bellingham,M,6.0,0.0,0.86,0.91,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Karim-David Adeyemi,A,5.2,0.0,0.55,0.73,0.95,0.0,0.0,0.95,CLK
Borussia Dortmund,Sebastien Haller,A,6.5,0.0,0.09,0.27,0.95,0.0,0.0,0.95,CLK
Chelsea,Kepa Arrizabalaga,G,4.5,0.0,0.62,0.62,0.95,0.0,0.0,0.95,CLK
Chelsea,Thiago Silva,F,3.5,0.0,0.79,0.83,0.95,0.0,0.0,0.95,CLK
Chelsea,Ben Chilwell,F,3.5,0.0,0.21,0.5,0.95,0.0,0.0,0.95,CLK
Chelsea,Kalidou Koulibaly,F,4.0,0.0,0.54,0.62,0.95,0.0,0.0,0.95,CLK
Chelsea,Reece James,F,4.5,0.0,0.38,0.42,0.95,0.0,0.0,0.95,CLK
Chelsea,Ruben Loftus-Cheek,M,3.0,0.0,0.54,0.62,0.95,0.0,0.0,0.95,CLK
Chelsea,Hakim Ziyech,M,4.0,0.0,0.21,0.5,0.95,0.0,0.0,0.95,CLK
Chelsea,Mykhailo Mudryk,M,4.0,0.0,0.08,0.17,0.95,0.0,0.0,0.95,CLK
Chelsea,Enzo Fernandez,M,4.0,0.0,0.12,0.12,0.95,0.0,0.0,0.95,CLK
Chelsea,Kai Havertz,M,5.5,0.0,0.79,0.92,0.95,0.0,0.0,0.95,CLK
Chelsea,Joao Felix,A,4.5,0.0,0.42,0.71,0.95,0.0,0.0,0.95,CLK
Club Brügge,Simon Mignolet,G,3.5,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Jack Hendry,F,2.0,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Denis Odoi,F,2.5,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Clinton Mata,F,2.5,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Bjorn Meijer,F,3.0,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Brandon Mechele,F,3.0,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Raphael Onyedika,M,2.5,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Hans Vanaken,M,3.0,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Tajon Buchanan,A,2.0,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Noa Lang,A,2.5,0.0,,,0.95,0.0,0.0,0.95,CLK
Club Brügge,Kamal Sowah,A,3.0,0.0,,,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Kevin Trapp,G,3.6,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Lucas 'Tuta' Silva Melo,F,3.0,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Evan N'Dicka,F,3.5,0.0,0.95,0.95,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Philipp Max,F,4.0,0.0,0.14,0.14,,0.0,0.0,,CLK
Eintracht Frankfurt,Kristijan Jakic,M,2.5,0.0,0.64,0.82,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Eric Junior Dina Ebimbe,M,2.5,0.0,0.36,0.5,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Mario Götze,M,3.0,0.0,0.95,0.95,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Djibril Sow,M,3.0,0.0,0.86,0.95,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Jesper Lindstrøm,M,4.0,0.0,0.82,0.91,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Daichi Kamada,M,4.0,0.0,0.73,0.86,0.95,0.0,0.0,0.95,CLK
Eintracht Frankfurt,Randal Kolo Muani,A,5.4,0.0,0.86,0.91,0.95,0.0,0.0,0.95,CLK
FC Porto,Diogo Costa,G,4.0,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Pepe,F,2.5,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Fabio Cardoso,F,2.5,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Ivan Marcano,F,3.0,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Zaidu Sanusi,F,3.5,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Marko Grujic,M,2.5,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Stephen Eustaquio,M,3.0,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Otavio,M,3.5,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Galeno,A,3.5,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Evanilson,A,4.5,0.0,,,0.95,0.0,0.0,0.95,CLK
FC Porto,Mehdi Taremi,A,6.0,0.0,,,0.95,0.0,0.0,0.95,CLK
Internazionale,Andre Onana,G,4.6,0.0,0.58,0.58,0.95,0.0,0.0,0.95,CLK
Internazionale,Raoul Bellanova,F,2.5,16.0,0.0,0.42,0.95,0.0,0.0,0.95,CLK
Internazionale,Stefan de Vrij,F,3.5,0.0,0.54,0.58,0.95,0.0,0.0,0.95,CLK
Internazionale,Matteo Darmian,F,3.6,0.0,0.58,0.75,0.95,0.0,0.0,0.95,CLK
Internazionale,Francesco Acerbi,F,4.1,0.0,0.58,0.67,0.95,0.0,0.0,0.95,CLK
Internazionale,Robin Gosens,F,4.5,0.0,0.08,0.83,0.95,0.0,0.0,0.95,CLK
Internazionale,Roberto Gagliardini,M,3.0,0.0,0.12,0.46,0.95,0.0,0.0,0.95,CLK
Internazionale,Kristjan Asllani,M,3.0,0.0,0.08,0.5,0.95,0.0,0.0,0.95,CLK
Internazionale,Nicolo Barella,M,5.0,0.0,0.88,0.92,0.95,0.0,0.0,0.95,CLK
Internazionale,Joaquin Correa,A,4.5,0.0,0.17,0.71,0.95,0.0,0.0,0.95,CLK
Internazionale,Lautaro Martinez,A,7.0,0.0,0.83,0.96,0.95,0.0,0.0,0.95,CLK
Liverpool,Alisson Becker,G,4.5,1.0,0.96,0.96,0.95,0.0,0.0,0.95,CLK
Liverpool,Ibrahima Konate,F,3.0,1.0,0.21,0.25,0.95,0.0,0.0,0.95,CLK
Liverpool,Konstantinos Tsimikas,F,3.0,1.0,0.25,0.58,0.95,0.0,0.0,0.95,CLK
Liverpool,Virgil van Dijk,F,4.5,1.0,0.79,0.79,0.95,0.0,0.0,0.95,CLK
Liverpool,Trent Alexander-Arnold,F,5.0,1.0,0.83,0.96,0.95,0.0,0.0,0.95,CLK
Liverpool,James Milner,M,2.5,0.0,0.21,0.71,0.95,0.0,0.0,0.95,CLK
Liverpool,Curtis Jones,M,2.5,0.0,0.04,0.25,0.95,0.0,0.0,0.95,CLK
Liverpool,Fabinho,M,4.0,1.0,0.71,0.88,0.95,0.0,0.0,0.95,CLK
Liverpool,Thiago Alcantara,M,4.0,0.0,0.58,0.58,0.95,0.0,0.0,0.95,CLK
Liverpool,Roberto Firmino,A,4.5,0.0,0.46,0.67,0.95,0.0,0.0,0.95,CLK
Liverpool,Mohamed Salah,A,8.7,1.0,0.96,0.96,0.95,0.0,0.0,0.95,CLK
Manchester City,Stefan Ortega Moreno,G,4.5,0.0,,,0.95,0.0,0.0,0.95,CLK
Manchester City,Rico Lewis,F,3.0,0.0,0.2,0.36,0.95,0.0,0.0,0.95,CLK
Manchester City,Aymeric Laporte,F,3.0,0.0,0.24,0.28,0.95,0.0,0.0,0.95,CLK
Manchester City,Sergio Gomez Martin,F,3.5,0.0,0.0,0.2,0.95,0.0,0.0,0.95,CLK
Manchester City,Ruben Dias,F,4.5,0.0,0.48,0.64,0.95,0.0,0.0,0.95,CLK
Manchester City,Cole Palmer,M,2.5,0.0,0.0,0.36,0.95,0.0,0.0,0.95,CLK
Manchester City,Jack Grealish,M,4.5,0.0,0.56,0.72,0.95,0.0,0.0,0.95,CLK
Manchester City,Ilkay Gündogan,M,5.1,0.0,0.68,0.84,0.95,0.0,0.0,0.95,CLK
Manchester City,Phil Foden,M,6.0,0.0,0.56,0.84,0.95,0.0,0.0,0.95,CLK
Manchester City,Julian Alvarez,A,5.0,0.0,0.2,0.72,0.95,0.0,0.0,0.95,CLK
Manchester City,Riyad Mahrez,A,7.2,0.0,0.48,0.72,0.95,0.0,0.0,0.95,CLK
Napoli,Alex Meret,G,4.6,0.0,0.96,0.96,0.95,0.0,0.0,0.95,CLK
Napoli,Leo Østigard,F,2.5,7.0,0.08,0.17,0.95,0.0,0.0,0.95,CLK
Napoli,Mathias Olivera,F,3.1,0.0,0.25,0.71,0.95,0.0,0.0,0.95,CLK
Napoli,Min-jae Kim,F,3.6,0.0,0.92,0.92,0.95,0.0,0.0,0.95,CLK
Napoli,Giovanni Di Lorenzo,F,4.8,0.0,0.96,0.96,0.95,0.0,0.0,0.95,CLK
Napoli,Tanguy Ndombele,M,3.0,0.0,0.25,0.88,0.95,0.0,0.0,0.95,CLK
Napoli,André-Frank Zambo Anguissa,M,3.1,0.0,0.88,0.88,0.95,0.0,0.0,0.95,CLK
Napoli,Stanislav Lobotka,M,3.6,0.0,0.88,0.96,0.95,0.0,0.0,0.95,CLK
Napoli,Khvicha Kvaratskhelia,M,5.1,0.0,0.75,0.79,0.95,0.0,0.0,0.95,CLK
Napoli,Matteo Politano,A,4.5,0.0,0.46,0.83,0.95,0.0,0.0,0.95,CLK
Napoli,Victor Osimhen,A,8.2,0.0,0.75,0.79,0.95,0.0,0.0,0.95,CLK
Paris SG,Gianluigi Donnarumma,G,4.5,23.0,1.0,1.0,0.95,0.0,0.0,0.95,CLK
Paris SG,Nuno Mendes,F,3.5,0.0,0.43,0.61,0.95,0.0,0.0,0.95,CLK
Paris SG,Sergio Ramos,F,4.5,0.0,0.78,0.87,0.95,0.0,0.0,0.95,CLK
Paris SG,Marquinhos,F,4.5,8.0,0.87,0.96,0.95,0.0,0.0,0.95,CLK
Paris SG,Achraf Hakimi,F,5.0,0.0,0.7,0.91,0.95,0.0,0.0,0.95,CLK
Paris SG,Warren Zaire-Emery,M,2.5,1.0,0.09,0.48,0.95,0.0,0.0,0.95,CLK
Paris SG,Danilo Pereira,M,4.0,3.0,0.61,0.78,0.95,0.0,0.0,0.95,CLK
Paris SG,Marco Verratti,M,4.0,0.0,0.7,0.74,0.95,0.0,0.0,0.95,CLK
Paris SG,Carlos Soler,M,4.5,4.0,0.52,0.78,0.95,0.0,0.0,0.95,CLK
Paris SG,Neymar Jr.,A,8.0,1.0,0.74,0.83,0.95,0.0,0.0,0.95,CLK
Paris SG,Lionel Messi,A,9.0,0.0,0.78,0.78,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Janis Blaswich,G,3.5,0.0,0.64,0.64,0.95,0.0,0.0,0.95,CLK
RB Leipzig,David Raum,F,3.5,0.0,0.68,0.91,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Willi Orban,F,3.5,0.0,0.91,0.91,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Josko Gvardiol,F,3.7,0.0,0.64,0.86,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Mohamed Simakan,F,4.0,0.0,0.5,0.55,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Xaver Schlager,M,2.5,0.0,0.68,0.77,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Kevin Kampl,M,3.0,0.0,0.41,0.77,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Dominik Szoboszlai,M,4.5,0.0,0.77,0.86,0.95,0.0,0.0,0.95,CLK
RB Leipzig,Christopher Nkunku,M,5.5,0.0,0.64,0.73,0.95,0.0,0.0,0.95,CLK
